"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"VC","Visteon Corporation","76.12","2149939826.32","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VTL","Vital Therapies, Inc.","0.2091","8859503.0154","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtl",
"VIVE","Viveve Medical, Inc.","0.84","38946238.8","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vive",
"VVPR","VivoPower International PLC","1.3","17624588.8","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/vvpr",
"VVUS","VIVUS, Inc.","3.79","40314851.56","n/a","1994","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vvus",
"VOD","Vodafone Group Plc","18.87","8422125822.51","446323573","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vod",
"VOXX","VOXX International Corporation","4.52","109379724.08","n/a","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/voxx",
"VYGR","Voyager Therapeutics, Inc.","20.84","766843790.68","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vygr",
"VSEC","VSE Corporation","31.44","342851187.84","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","1.58","37318966.42","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","2.71","74790355.07","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vuzi",
"WTRH","Waitr Holdings Inc.","12.45","870019221.9","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wtrh",
"WBA","Walgreens Boots Alliance, Inc.","54.15","49509289658.7","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/wba",
"WAFD","Washington Federal, Inc.","29.93","2427696197.17","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafd",
"WASH","Washington Trust Bancorp, Inc.","48.81","844670667.99","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","16.19","454756684.41","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wsbf",
"WTRE","Watford Holdings Ltd.","24","544389000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wtre",
"WVE","WAVE Life Sciences Ltd.","40.05","1369393845.3","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/wve",
"WSTG","Wayside Technology Group, Inc.","11.27","50883982.38","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/wstg",
"WCFB","WCF Bancorp, Inc.","8.22","21055875.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wcfb",
"WDFC","WD-40 Company","168.37","2327603957.43","n/a","1973","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wdfc",
"HHHH","Wealthbridge Acquisition Limited","9.79","73008925","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhh",
"HHHHR","Wealthbridge Acquisition Limited","0.21","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhr",
"HHHHU","Wealthbridge Acquisition Limited","10.07","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhu",
"HHHHW","Wealthbridge Acquisition Limited","0.0989","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhw",
"WB","Weibo Corporation","68.74","5127132995.46","74587329","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wb",
"WTW","Weight Watchers International Inc","20.55","1376030507.1","n/a","2001","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/wtw",
"WEBK","Wellesley Bancorp, Inc.","31.25","79244125","n/a","2012","Finance","Banks","https://www.nasdaq.com/symbol/webk",
"WEN","Wendy&#39;s Company (The)","18.2","4190192370","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","35.01","2467788451.02","n/a","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","41.17","2247825473.59","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","21.1","343834923.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","63.44","1705933002.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wabc",
"WSTL","Westell Technologies, Inc.","2.19","33697744.62","n/a","1995","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/wstl",
"WINC","Western Asset Short Duration Income ETF","25.38","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/winc",
"WBND","Western Asset Total Return ETF","26.05","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wbnd",
"WDC","Western Digital Corporation","51.4","14949738213.2","n/a","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/wdc",
"WNEB","Western New England Bancorp, Inc.","9.61","259507757.69","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wneb",
"WPRT","Westport Fuel Systems Inc","1.76","234750382.24","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wprt",
"WWR","Westwater Resources, Inc.","0.14","10415961.08","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/wwr",
"WEYS","Weyco Group, Inc.","33","329843415","n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","1.64","15895014.48","n/a","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlr",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","14.51","52245228.36","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrd",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","13.74","25772777.52","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrp",
"WHLRW","Wheeler Real Estate Investment Trust, Inc.","0.01","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrw",
"WHF","WhiteHorse Finance, Inc.","13.99","287438987.68","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whf",
"WHFBZ","WhiteHorse Finance, Inc.","25.8","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whfbz",
"WHLM","Wilhelmina International, Inc.","6","31501722","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/whlm",
"WVVI","Willamette Valley Vineyards, Inc.","7","34751703","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvi",
"WVVIP","Willamette Valley Vineyards, Inc.","4.71","21961637.28","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvip",
"WLDN","Willdan Group, Inc.","37.11","408805318.62","n/a","2006","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","41.8","242158059","n/a","1996","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/wlfc",
"WLTW","Willis Towers Watson Public Limited Company","178.51","23045975349.23","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/wltw",
"WSC","WillScot Corporation","11.93","1294512334.21","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/wsc",
"WING","Wingstop Inc.","73.59","2158679346.12","n/a","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wing",
"WINA","Winmark Corporation","194.73","761235789.78","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/wina",
"WINS","Wins Finance Holdings Inc.","23.62","468565104.04","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wins",
"WTFC","Wintrust Financial Corporation","71.39","4034066284.38","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfc",
"WTFCM","Wintrust Financial Corporation","27.84","139200000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtfcm",
"AGND","WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund","42.58","25548000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agnd",
"CXSE","WisdomTree China ex-State-Owned Enterprises Fund","80.93","149720500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cxse",
"EMCG","WisdomTree Emerging Markets Consumer Growth Fund","22.838","35398900","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emcg",
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","71.5152","35757600","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Emerging Markets Quality Dividend Growth Fund","25.48","71344000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgre",
"DXGE","WisdomTree Germany Hedged Equity Fund","29.81","53658000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dxge",
"HYZD","WisdomTree Interest Rate Hedged High Yield Bond Fund","23.57","247485000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyzd",
"AGZD","WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund","47.77","81209000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/agzd",
"WETF","WisdomTree Investments, Inc.","7.36","1141888573.44","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/wetf",
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund","40.69","85449000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dxjs",
"GULF","WisdomTree Middle East Dividend Fund","20.71","20710000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gulf",
"HYND","WisdomTree Negative Duration High Yield Bond Fund","20.2199","52571740","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hynd",
"DGRW","WisdomTree U.S. Quality Dividend Growth Fund","43.74","2840913000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgrw",
"DGRS","WisdomTree U.S. SmallCap Quality Dividend Growth Fund","35.4848","118874080","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dgrs",
"WIX","Wix.com Ltd.","118.65","5563307473.5","n/a","2013","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wix",
"WWD","Woodward, Inc.","96.53","5992831061.28","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wwd",
"WDAY","Workday, Inc.","185.47","29118790000","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/wday",
"WKHS","Workhorse Group, Inc.","0.671","41264480.29","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wkhs",
"WRLD","World Acceptance Corporation","121.27","1166962898.23","n/a","1991","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wrld",
"WRTC","Wrap Technologies, Inc.","6.5","177869945.5","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/wrtc",
"WMGI","Wright Medical Group N.V.","30.07","3784538272.56","n/a","2011","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/wmgi",
"WSFS","WSFS Financial Corporation","40.28","2293601928.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsfs",
"WVFC","WVS Financial Corp.","17.31","33647108.76","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/wvfc",
"WYNN","Wynn Resorts, Limited","139.67","15033985081.43","n/a","2002","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/wynn",
"XFOR","X4 Pharmaceuticals, Inc.","17.16","114972000","n/a","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/xfor",
"XBIT","XBiotech Inc.","10.29","370929865.74","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xbit",
"XELB","Xcel Brands, Inc","1.67","31590377.98","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/xelb",
"XEL","Xcel Energy Inc.","55.28","28450790986.08","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/xel",
"XNCR","Xencor, Inc.","32.2","1812607841.8","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xncr",
"XBIO","Xenetic Biosciences, Inc.","1.7301","18068972.3589","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xbio",
"XENE","Xenon Pharmaceuticals Inc.","10.06","259057735.96","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xene",
"XERS","Xeris Pharmaceuticals, Inc.","9.92","267210437.12","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xers",
"XLNX","Xilinx, Inc.","127.82","32359409058.9","n/a","1990","Technology","Semiconductors","https://www.nasdaq.com/symbol/xlnx",
"XOMA","XOMA Corporation","13.14","114459872.58","n/a","1986","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xoma",
"XPER","Xperi Corporation","24.63","1209656441.16","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/xper",
"XSPA","XpresSpa Group, Inc. ","2.46","4753521.96","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/xspa",
"XTLB","XTL Biopharmaceuticals Ltd.","2.283","6266519.946","2744862","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/xtlb",
"XNET","Xunlei Limited","3.95","153685102.95","38907621","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/xnet",
"YNDX","Yandex N.V.","34.64","11237142008.96","n/a","2011","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/yndx",
"YRIV","Yangtze River Port and Logistics Limited ","1.6","276052104","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/yriv",
"YTRA","Yatra Online, Inc.","4.97","224314752.41","n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/ytra",
"YTEN","Yield10 Bioscience, Inc.","1.2","14961862.8","n/a","n/a","Basic Industries","Containers/Packaging","https://www.nasdaq.com/symbol/yten",
"YIN","Yintech Investment Holdings Limited","6.31","101398387.25","16069475","2016","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/yin",
"YMAB","Y-mAbs Therapeutics, Inc.","26.43","903738592.38","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ymab",
"YOGA","YogaWorks, Inc.","0.9","15039630.9","n/a","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/yoga",
"YGYI","Youngevity International, Inc.","5.98","167425205.48","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/ygyi",
"YRCW","YRC Worldwide, Inc.","7.35","248751827.1","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/yrcw",
"YY","YY Inc.","85.69","4242722097.57","49512453","2012","Technology","EDP Services","https://www.nasdaq.com/symbol/yy",
"ZFGN","Zafgen, Inc.","2.84","105974935.12","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zfgn",
"ZAGG","ZAGG Inc","8.95","258949660.85","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/zagg",
"ZLAB","Zai Lab Limited","31.17","647848251.84","20784352","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zlab",
"ZEAL","Zealand Pharma A/S","19.01","59540954.86","3132086","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zeal",
"ZBRA","Zebra Technologies Corporation","214.01","11528825062.97","n/a","1991","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/zbra",
"Z","Zillow Group, Inc.","37.13","7596708999.39","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/z",
"ZG","Zillow Group, Inc.","36.41","7449398725.23","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/zg",
"ZN","Zion Oil & Gas Inc","0.7659","53680618.2474","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/zn",
"ZNWAA","Zion Oil & Gas Inc","n/a","0","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/znwaa",
"ZION","Zions Bancorporation N.A.","47.68","8876092302.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zion",
"ZIONW","Zions Bancorporation N.A.","15.08","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zionw",
"ZIOP","ZIOPHARM Oncology Inc","4.32","701112214.08","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ziop",
"ZIXI","Zix Corporation","6.81","368347949.13","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/zixi",
"ZKIN","ZK International Group Co., Ltd","1.82","30135627.34","n/a","2017","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/zkin",
"ZGNX","Zogenix, Inc.","51.51","2184382458.09","n/a","2010","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zgnx",
"ZSAN","Zosano Pharma Corporation","4.78","57231126.42","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/zsan",
"ZS","Zscaler, Inc.","63.28","7856028298.16","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/zs",
